Sample	Contig	Mean
Sample3	947_7-8384-8830-1-ID=947_7;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.660	2.976431
Sample3	947_8-8836-9618--1-ID=947_8;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.676	1.0552922
Sample3	947_9-9793-10044-1-ID=947_9;partial=01;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.734	0.84313726
Sample3	955_2-898-2532-1-ID=955_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.636	2.5373738
Sample3	956_3-658-1401-1-ID=956_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.677	0.9057239
Sample3	958_2-412-1050-1-ID=958_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.689	0.8548057
Sample3	973_3-730-1452--1-ID=973_3;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.284	1.3001745
Sample3	975_1-2-313--1-ID=975_1;partial=10;start_type=GTG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.404	5.5185184
Sample3	975_3-932-1162--1-ID=975_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.338	1.2716049
Sample3	975_6-2381-3451--1-ID=975_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.410	0.95114005
Sample3	977_3-2579-2932-1-ID=977_3;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.500	0.99509805
Sample3	980_3-1044-2369--1-ID=980_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.638	0.7083333
Sample3	1001_3-1396-1968-1-ID=1001_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.618	0.68321514
Sample3	1001_4-2029-2187--1-ID=1001_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.604	1
Sample3	1010_2-1088-1789-1-ID=1010_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.580	1.1050725
Sample3	1029_1-2-745--1-ID=1029_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.571	0.5824916
Sample3	1033_1-2-1480-1-ID=1033_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.621	0.5530474
Sample3	1034_2-511-1260--1-ID=1034_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.411	1.43
Sample3	1034_4-1980-2909-1-ID=1034_4;partial=00;start_type=ATG;rbs_motif=TAAAA;rbs_spacer=12bp;gc_cont=0.391	0.6051282
Sample3	1036_1-3-1085-1-ID=1036_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.642	1.4383708
Sample3	1038_1-97-567--1-ID=1038_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.650	0.6853582
Sample3	1040_2-650-1447--1-ID=1040_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.678	2.691358
Sample3	1040_3-1589-2572--1-ID=1040_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.681	4.177458
Sample3	1040_4-2583-3125--1-ID=1040_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.696	4.0229006
Sample3	1040_5-3137-4669--1-ID=1040_5;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.665	5.612437
Sample3	1040_6-4674-5162--1-ID=1040_6;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.681	3.9144542
Sample3	1040_7-5159-5332--1-ID=1040_7;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.701	3.7916667
Sample3	1040_8-5456-5998--1-ID=1040_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.656	3.2773538
Sample3	1040_10-6808-7167--1-ID=1040_10;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.633	3.8904762
Sample3	1040_11-7294-7623--1-ID=1040_11;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.742	5.2388887
Sample3	1040_12-7727-11290--1-ID=1040_12;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.719	4.477153
Sample3	1040_13-11509-13278--1-ID=1040_13;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.712	3.1302469
Sample3	1040_15-15005-15994--1-ID=1040_15;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.751	3.165476
Sample3	1040_17-17372-18595-1-ID=1040_17;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.738	2.7690876
Sample3	1040_18-18659-19663-1-ID=1040_18;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.710	2.91462
Sample3	1045_2-2420-2803--1-ID=1045_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.471	0.85470086
Sample3	1045_4-3777-4472--1-ID=1045_4;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.487	1.8333334
Sample3	1049_1-173-391-1-ID=1049_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.607	0.6376812
Sample3	1050_2-1089-1364-1-ID=1050_2;partial=01;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.500	1
Sample3	1055_4-2447-2956-1-ID=1055_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.527	0.725
Sample3	1056_1-1-390-1-ID=1056_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.674	1.2458333
Sample3	1056_3-1281-1820-1-ID=1056_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.737	0.5897436
Sample3	1056_4-2053-2577-1-ID=1056_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.735	0.7493333
Sample3	1056_5-2669-3067--1-ID=1056_5;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.664	0.69076306
Sample3	1061_3-1273-2961--1-ID=1061_3;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.649	2.2618585
Sample3	1061_4-2980-4518-1-ID=1061_4;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.674	2.1425486
Sample3	1065_2-282-1079--1-ID=1065_2;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.529	2.3765433
Sample3	1065_3-1132-1752--1-ID=1065_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.530	3.8619957
Sample3	1066_1-17-547--1-ID=1066_1;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.674	0.6902887
Sample3	1066_3-2736-3434-1-ID=1066_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.697	1.018215
Sample3	1074_5-5564-6289-1-ID=1074_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.426	0.5208333
Sample3	1074_8-7983-8756--1-ID=1074_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.435	2.4887822
Sample3	1074_9-8759-9229--1-ID=1074_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.444	0.8224299
Sample3	1074_11-9889-11865--1-ID=1074_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.409	0.7985769
Sample3	1077_2-929-1759-1-ID=1077_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.616	5.301028
Sample3	1077_3-1763-2269-1-ID=1077_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.584	6.1260505
Sample3	1077_4-2266-3174-1-ID=1077_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.604	3.1870883
Sample3	1077_5-3202-4404-1-ID=1077_5;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.601	3.6220324
Sample3	1084_1-3-665--1-ID=1084_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.688	0.5847953
Sample3	1084_2-908-1894-1-ID=1084_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.681	2.0561528
Sample3	1086_1-3-383-1-ID=1086_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.596	0.5974026
Sample3	1088_2-968-1489-1-ID=1088_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.653	1.5510752
Sample3	1088_3-1571-2029-1-ID=1088_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.636	2.6116505
Sample3	1091_2-319-2412--1-ID=1091_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.669	0.7227366
Sample3	1097_1-3-1025-1-ID=1097_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.636	1.7342497
Sample3	1103_4-2937-8084--1-ID=1103_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.530	0.5270108
Sample3	1104_3-2956-3876--1-ID=1104_3;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.707	1.2723736
Sample3	1104_4-3903-4643-1-ID=1104_4;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.700	0.67343485
Sample3	1104_8-6963-7967-1-ID=1104_8;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.664	0.7017544
Sample3	1107_1-2-283--1-ID=1107_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.532	1
Sample3	1107_2-387-1298--1-ID=1107_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.586	0.8385827
Sample3	1107_3-1552-2628--1-ID=1107_3;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.560	3.4066882
Sample3	1113_2-1418-2299-1-ID=1113_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.676	1.636612
Sample3	1113_3-2356-3810-1-ID=1113_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.649	1.8766284
Sample3	1113_4-3797-4051-1-ID=1113_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.639	1.5047619
Sample3	1116_2-745-1473--1-ID=1116_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.678	5.5958548
Sample3	1121_1-140-445--1-ID=1121_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.601	2.9038463
Sample3	1121_2-544-1101--1-ID=1121_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.620	2.9926472
Sample3	1121_3-1267-2373--1-ID=1121_3;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.641	2.2675025
Sample3	1121_4-2357-3652--1-ID=1121_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.643	2.930192
Sample3	1121_5-3858-5552--1-ID=1121_5;partial=00;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.632	3.979288
Sample3	1121_6-5704-6561--1-ID=1121_6;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.618	2.6426554
Sample3	1121_8-6999-7454--1-ID=1121_8;partial=00;start_type=ATG;rbs_motif=AGGAG(G)/GGAGG;rbs_spacer=13-15bp;gc_cont=0.623	6.251634
Sample3	1121_9-7485-7958--1-ID=1121_9;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.624	3.8611112
Sample3	1121_12-9644-10012-1-ID=1121_12;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.623	2.0730593
Sample3	1121_14-10674-11780-1-ID=1121_14;partial=00;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.673	3.8265412
Sample3	1121_15-11783-12703--1-ID=1121_15;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.641	2.927367
Sample3	1121_16-12827-13912-1-ID=1121_16;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.669	2.1100428
Sample3	1121_17-13956-15164--1-ID=1121_17;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.672	3.750708
Sample3	1121_18-15178-16815--1-ID=1121_18;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.629	2.731855
Sample3	1121_19-16891-17715--1-ID=1121_19;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.627	4.3674073
Sample3	1121_20-17893-19062--1-ID=1121_20;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.609	1.8156862
Sample3	1121_21-19114-20046-1-ID=1121_21;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.643	2.669221
Sample3	1121_22-20118-20960-1-ID=1121_22;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.613	1.6608946
Sample3	1121_23-21179-22102-1-ID=1121_23;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.615	2.1640828
Sample3	1122_1-947-3229--1-ID=1122_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.301	1.5255508
Sample3	1123_1-3-551-1-ID=1123_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.685	0.62406015
Sample3	1124_2-276-1007-1-ID=1124_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.635	14.176976
Sample3	1124_3-918-1184--1-ID=1124_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.779	4.2735043
Sample3	1134_6-6254-6511--1-ID=1134_6;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.585	1.2222222
Sample3	1135_2-728-1828-1-ID=1135_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.526	0.5236593
Sample3	1142_3-2669-3100-1-ID=1142_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.669	1.6241134
Sample3	1144_2-1031-1762--1-ID=1144_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.541	1.266323
Sample3	1144_3-1980-3059--1-ID=1144_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.539	0.68817204
Sample3	1144_4-3218-4006--1-ID=1144_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.531	0.8748044
Sample3	1144_6-5430-6761--1-ID=1144_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.537	0.95093066
Sample3	1144_8-8445-8954-1-ID=1144_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.535	1.9
Sample3	1144_9-8931-9983--1-ID=1144_9;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.533	0.8405316
Sample3	1144_13-12350-12844--1-ID=1144_13;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.477	2.7536232
Sample3	1144_14-12981-13241--1-ID=1144_14;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.536	0.9369369
Sample3	1144_18-19007-20314-1-ID=1144_18;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.543	0.5682211
Sample3	1144_21-21501-22586--1-ID=1144_21;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.528	1.0373932
Sample3	1144_22-22650-23732--1-ID=1144_22;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.510	1.3815649
Sample3	1145_1-3-809--1-ID=1145_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.668	3.4155252
Sample3	1145_2-998-1945-1-ID=1145_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.655	1.8746867
Sample3	1146_2-474-1268-1-ID=1146_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.649	1.5472869
Sample3	1146_4-2069-3028-1-ID=1146_4;partial=01;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.657	0.7407407
Sample3	1154_2-203-862--1-ID=1154_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.523	6.690196
Sample3	1155_5-4205-5017--1-ID=1155_5;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.677	0.58220214
Sample3	1155_6-5092-6027--1-ID=1155_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.704	0.65267175
Sample3	1156_2-199-2193--1-ID=1156_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.572	1.4823848
Sample3	1156_3-2343-2501--1-ID=1156_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.585	1
Sample3	1161_1-462-977--1-ID=1161_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.475	0.6420765
Sample3	1162_2-705-1019-1-ID=1162_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.568	0.6242424
Sample3	1164_4-6081-6536--1-ID=1164_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.649	0.8104575
Sample3	1186_1-62-847--1-ID=1186_1;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.630	13.371069
Sample3	1186_2-857-1270--1-ID=1186_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.643	12.878788
Sample3	1204_1-111-917--1-ID=1204_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.675	2.0958905
Sample3	1207_3-3126-5522--1-ID=1207_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.545	0.7449933
Sample3	1207_7-13957-14448--1-ID=1207_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.494	0.50292397
Sample3	1215_1-3-869--1-ID=1215_1;partial=10;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.715	0.8284519
Sample3	1227_3-1337-1897--1-ID=1227_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.542	0.6885645
Sample3	1227_4-2229-3347--1-ID=1227_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.563	0.6346749
Sample3	1232_2-821-1876--1-ID=1232_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.624	1.3686534
Sample3	1232_7-8366-9517--1-ID=1232_7;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.520	0.5988024
Sample3	1232_10-14808-15119--1-ID=1232_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.603	0.60493827
Sample3	1239_1-3-452-1-ID=1239_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.744	0.74333334
Sample3	1239_5-3726-4775-1-ID=1239_5;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.750	0.6666667
Sample3	1246_1-2-1636-1-ID=1246_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.635	0.5023569
Sample3	1246_2-1692-3062-1-ID=1246_2;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.643	2.4283373
Sample3	1247_2-788-1693--1-ID=1247_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.500	2.5674603
Sample3	1250_4-2675-3886--1-ID=1250_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.626	0.6431262
Sample3	1250_6-5488-6531-1-ID=1250_6;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.699	0.6510067
Sample3	1264_1-135-1013-1-ID=1264_1;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.586	2.2153635
Sample3	1277_1-3-641--1-ID=1277_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.695	2.6523519
Sample3	1288_2-1059-1691-1-ID=1288_2;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.738	0.8695652
Sample3	1288_3-1791-2603-1-ID=1288_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.728	1.3574661
Sample3	1297_2-1400-1732--1-ID=1297_2;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.529	2.2950819
Sample3	1297_3-1742-1987--1-ID=1297_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.524	2.5416667
Sample3	1300_4-8514-9776--1-ID=1300_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	0.80862534
Sample3	1301_3-910-1665-1-ID=1301_3;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.676	0.8927393
Sample3	1301_5-3064-4269--1-ID=1301_5;partial=00;start_type=TTG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.624	0.93560606
Sample3	1301_6-4446-5618--1-ID=1301_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.614	0.5542522
Sample3	1301_7-5618-6829--1-ID=1301_7;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.592	0.56308854
Sample3	1301_9-7889-8338-1-ID=1301_9;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.596	1.26
Sample3	1301_10-8335-8763-1-ID=1301_10;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.608	0.65232974
Sample3	1301_11-8884-10101-1-ID=1301_11;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=3-4bp;gc_cont=0.634	0.6601124
Sample3	1301_12-10098-10754-1-ID=1301_12;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.613	0.591716
Sample3	1301_13-10767-11738--1-ID=1301_13;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.615	0.729927
Sample3	1301_15-12728-13585--1-ID=1301_15;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.641	1.059322
Sample3	1301_16-13703-14149-1-ID=1301_16;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.626	0.9191919
Sample3	1301_17-14355-15839-1-ID=1301_17;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.623	1.1565543
Sample3	1301_18-15893-16225--1-ID=1301_18;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.631	2.2677596
Sample3	1301_19-16310-16756--1-ID=1301_19;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.620	0.6902357
Sample3	1304_1-1-2655-1-ID=1304_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.481	0.7177645
Sample3	1306_4-2574-3392--1-ID=1306_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.729	0.7488789
Sample3	1311_1-3-605-1-ID=1311_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.624	2.0485651
Sample3	1316_2-953-1453-1-ID=1316_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.599	4.025641
Sample3	1316_3-1659-2426--1-ID=1316_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.564	1.9595469
Sample3	1316_4-2423-3616--1-ID=1316_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.567	2.591954
Sample3	1316_5-3674-4420--1-ID=1316_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.568	1.5427135
Sample3	1316_6-4482-6005--1-ID=1316_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.565	1.154294
Sample3	1316_7-5983-6540--1-ID=1316_7;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.563	2.9656863
