Sample	Contig	Mean
Sample2	916_2-1014-1964-1-ID=916_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.653	1.0212234
Sample2	916_3-2192-3133-1-ID=916_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.663	1.1906565
Sample2	916_4-3189-3470--1-ID=916_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.652	1.7651515
Sample2	920_2-117-410-1-ID=920_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.602	0.9930556
Sample2	922_1-2-793-1-ID=922_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.544	0.7009346
Sample2	922_2-1247-2293-1-ID=922_2;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.565	1.5050167
Sample2	922_3-2479-2754--1-ID=922_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.576	0.7936508
Sample2	922_4-2720-3109--1-ID=922_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.569	1.55
Sample2	923_2-752-1375--1-ID=923_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.619	1.314346
Sample2	926_2-1519-3438--1-ID=926_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.492	34.354237
Sample2	926_3-3557-5182--1-ID=926_3;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=8bp;gc_cont=0.498	34.691055
Sample2	926_4-5436-7847-1-ID=926_4;partial=00;start_type=TTG;rbs_motif=AAA;rbs_spacer=12bp;gc_cont=0.489	35.618923
Sample2	926_6-8679-9173-1-ID=926_6;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.461	31.692753
Sample2	926_7-9206-9550-1-ID=926_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.507	30.36923
Sample2	930_6-2717-3844-1-ID=930_6;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.568	0.5807771
Sample2	931_2-381-833--1-ID=931_2;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.687	19.48515
Sample2	931_3-830-1774--1-ID=931_3;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.730	14.798742
Sample2	934_2-248-634-1-ID=934_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.641	3.4008439
Sample2	934_3-654-2216-1-ID=934_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.644	3.0601556
Sample2	935_1-59-772-1-ID=935_1;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.650	0.6471631
Sample2	945_1-3-761-1-ID=945_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.601	0.681445
Sample2	945_2-871-1824-1-ID=945_2;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.605	1.1778607
Sample2	945_3-1927-2178-1-ID=945_3;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.556	1.754902
Sample2	955_2-898-2532-1-ID=955_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.636	1.7299663
Sample2	959_2-511-1146-1-ID=959_2;partial=01;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.667	0.79012346
Sample2	963_1-227-2224--1-ID=963_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.562	0.8116883
Sample2	963_2-2308-3036--1-ID=963_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.550	0.7806563
Sample2	963_3-3036-3836--1-ID=963_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.534	0.7327189
Sample2	963_4-4313-5851-1-ID=963_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.572	1.0899928
Sample2	963_5-5941-7149--1-ID=963_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.524	0.7082153
Sample2	963_6-7615-8298-1-ID=963_6;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.519	0.71910113
Sample2	964_2-958-3411--1-ID=964_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.382	0.64800346
Sample2	973_2-536-715--1-ID=973_2;partial=00;start_type=TTG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.339	3.0666666
Sample2	973_3-730-1452--1-ID=973_3;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.284	2.1832461
Sample2	975_1-2-313--1-ID=975_1;partial=10;start_type=GTG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.404	0.8518519
Sample2	977_1-289-1206-1-ID=977_1;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.411	0.6640625
Sample2	977_2-1364-2389-1-ID=977_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.500	0.52397263
Sample2	977_3-2579-2932-1-ID=977_3;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.500	2.1813726
Sample2	979_1-3-413--1-ID=979_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.560	1.3601532
Sample2	979_2-567-1310--1-ID=979_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.491	0.5050505
Sample2	980_3-1044-2369--1-ID=980_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.638	0.5102041
Sample2	997_2-1400-3400--1-ID=997_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.524	0.87304157
Sample2	997_3-3612-6071--1-ID=997_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.564	0.5194805
Sample2	1001_1-2-607--1-ID=1001_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.667	1.9298246
Sample2	1001_2-710-1387-1-ID=1001_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.633	2.1969697
Sample2	1010_2-1088-1789-1-ID=1010_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.580	1.9021739
Sample2	1013_1-1-429-1-ID=1013_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.725	0.83154124
Sample2	1013_2-533-877-1-ID=1013_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.664	0.7692308
Sample2	1013_3-915-1751--1-ID=1013_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.716	0.83114994
Sample2	1015_1-201-3266--1-ID=1015_1;partial=00;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.597	0.97736627
Sample2	1033_2-1669-2148--1-ID=1033_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.598	1.3757576
Sample2	1036_1-3-1085-1-ID=1036_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.642	1.3536978
Sample2	1037_1-59-1228--1-ID=1037_1;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.709	1.254902
Sample2	1039_4-2175-2576-1-ID=1039_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.587	0.8095238
Sample2	1040_3-1589-2572--1-ID=1040_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.681	0.53956836
Sample2	1040_5-3137-4669--1-ID=1040_5;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.665	0.73680407
Sample2	1040_7-5159-5332--1-ID=1040_7;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.701	1
Sample2	1040_8-5456-5998--1-ID=1040_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.656	0.56743
Sample2	1040_10-6808-7167--1-ID=1040_10;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.633	0.7809524
Sample2	1040_11-7294-7623--1-ID=1040_11;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.742	1.5333333
Sample2	1040_15-15005-15994--1-ID=1040_15;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.751	0.9404762
Sample2	1040_18-18659-19663-1-ID=1040_18;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.710	0.7345029
Sample2	1045_2-2420-2803--1-ID=1045_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.471	1.1965812
Sample2	1045_3-2882-3418--1-ID=1045_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.503	3.7157624
Sample2	1045_4-3777-4472--1-ID=1045_4;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.487	0.82783884
Sample2	1049_3-893-1105-1-ID=1049_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.573	0.5873016
Sample2	1055_4-2447-2956-1-ID=1055_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.527	1.05
Sample2	1056_4-2053-2577-1-ID=1056_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.735	0.6346667
Sample2	1061_3-1273-2961--1-ID=1061_3;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.649	1.6185834
Sample2	1061_4-2980-4518-1-ID=1061_4;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.674	3.087833
Sample2	1065_2-282-1079--1-ID=1065_2;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.529	0.7037037
Sample2	1065_3-1132-1752--1-ID=1065_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.530	0.6369427
Sample2	1071_6-2865-3476--1-ID=1071_6;partial=00;start_type=GTG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.750	0.7619048
Sample2	1074_6-6353-7093-1-ID=1074_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.432	0.5076142
Sample2	1074_8-7983-8756--1-ID=1074_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.435	1.7003205
Sample2	1074_9-8759-9229--1-ID=1074_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.444	1.2305295
Sample2	1074_10-9229-9741--1-ID=1074_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.442	2.1900826
Sample2	1074_11-9889-11865--1-ID=1074_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.409	0.72687465
Sample2	1074_12-11877-12197--1-ID=1074_12;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.436	0.90643275
Sample2	1077_2-929-1759-1-ID=1077_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.616	1.441997
Sample2	1077_3-1763-2269-1-ID=1077_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.584	0.9327731
Sample2	1077_4-2266-3174-1-ID=1077_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.604	2.511199
Sample2	1077_5-3202-4404-1-ID=1077_5;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.601	3.5223172
Sample2	1084_1-3-665--1-ID=1084_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.688	0.6803119
Sample2	1084_2-908-1894-1-ID=1084_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.681	1.0430107
Sample2	1088_2-968-1489-1-ID=1088_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.653	1.0672044
Sample2	1088_3-1571-2029-1-ID=1088_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.636	1.02589
Sample2	1091_2-319-2412--1-ID=1091_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.669	0.6177983
Sample2	1097_1-3-1025-1-ID=1097_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.636	1.115693
Sample2	1103_2-384-2135--1-ID=1103_2;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=11bp;gc_cont=0.404	0.5374532
Sample2	1103_4-2937-8084--1-ID=1103_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.530	0.6002401
Sample2	1104_2-1064-2932-1-ID=1104_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.685	0.646306
Sample2	1104_7-6035-6880-1-ID=1104_7;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.697	0.5574713
Sample2	1105_3-1317-2207-1-ID=1105_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.663	1.2253711
Sample2	1107_1-2-283--1-ID=1107_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.532	1
Sample2	1107_2-387-1298--1-ID=1107_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.586	2.456693
Sample2	1107_3-1552-2628--1-ID=1107_3;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.560	0.52427185
Sample2	1113_2-1418-2299-1-ID=1113_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.676	1.2581967
Sample2	1113_3-2356-3810-1-ID=1113_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.649	0.81685823
Sample2	1113_4-3797-4051-1-ID=1113_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.639	2.9619048
Sample2	1116_2-745-1473--1-ID=1116_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.678	4.3626943
Sample2	1118_5-5352-5633-1-ID=1118_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.486	3.3257575
Sample2	1118_7-6135-6506--1-ID=1118_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.468	1.1126126
Sample2	1118_9-8022-8810--1-ID=1118_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.550	0.7824726
Sample2	1118_10-8851-9801--1-ID=1118_10;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.475	1.4769039
Sample2	1121_1-140-445--1-ID=1121_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.601	1.9166666
Sample2	1121_2-544-1101--1-ID=1121_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.620	2.4411764
Sample2	1121_3-1267-2373--1-ID=1121_3;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.641	2.9247649
Sample2	1121_4-2357-3652--1-ID=1121_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.643	3.604712
Sample2	1121_5-3858-5552--1-ID=1121_5;partial=00;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.632	2.6498382
Sample2	1121_6-5704-6561--1-ID=1121_6;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.618	4.5225987
Sample2	1121_8-6999-7454--1-ID=1121_8;partial=00;start_type=ATG;rbs_motif=AGGAG(G)/GGAGG;rbs_spacer=13-15bp;gc_cont=0.623	2.4346404
Sample2	1121_9-7485-7958--1-ID=1121_9;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.624	7.314815
Sample2	1121_12-9644-10012-1-ID=1121_12;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.623	5.447489
Sample2	1121_14-10674-11780-1-ID=1121_14;partial=00;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.673	2.4545455
Sample2	1121_15-11783-12703--1-ID=1121_15;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.641	3.1374838
Sample2	1121_16-12827-13912-1-ID=1121_16;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.669	3.6196582
Sample2	1121_17-13956-15164--1-ID=1121_17;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.672	2.766761
Sample2	1121_18-15178-16815--1-ID=1121_18;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.629	2.8125
Sample2	1121_19-16891-17715--1-ID=1121_19;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.627	3.3674073
Sample2	1121_20-17893-19062--1-ID=1121_20;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.609	2.0509803
Sample2	1121_21-19114-20046-1-ID=1121_21;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.643	2.2975733
Sample2	1121_22-20118-20960-1-ID=1121_22;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.613	2.8354979
Sample2	1121_23-21179-22102-1-ID=1121_23;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.615	2.8449612
Sample2	1124_2-276-1007-1-ID=1124_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.635	3.225086
Sample2	1124_3-918-1184--1-ID=1124_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.779	1.1025641
Sample2	1133_2-964-1380-1-ID=1133_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.612	0.56179774
Sample2	1133_3-2267-2968-1-ID=1133_3;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.641	0.8152174
Sample2	1134_4-4831-5433-1-ID=1134_4;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.665	0.59381896
Sample2	1135_1-1-639--1-ID=1135_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.543	1.192229
Sample2	1135_4-2413-3531-1-ID=1135_4;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.533	0.7739938
Sample2	1137_2-307-1890--1-ID=1137_2;partial=00;start_type=GTG;rbs_motif=GGxGG;rbs_spacer=3-4bp;gc_cont=0.497	0.8577406
Sample2	1144_2-1031-1762--1-ID=1144_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.541	1.5996563
Sample2	1144_3-1980-3059--1-ID=1144_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.539	3.423656
Sample2	1144_4-3218-4006--1-ID=1144_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.531	2.8075118
Sample2	1144_6-5430-6761--1-ID=1144_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.537	3.8773265
Sample2	1144_7-6778-8235--1-ID=1144_7;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.551	3.0558105
Sample2	1144_8-8445-8954-1-ID=1144_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.535	3.0444446
Sample2	1144_9-8931-9983--1-ID=1144_9;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.533	4.5503874
Sample2	1144_13-12350-12844--1-ID=1144_13;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.477	4.0289855
Sample2	1144_14-12981-13241--1-ID=1144_14;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.536	2.4594595
Sample2	1144_18-19007-20314-1-ID=1144_18;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.543	4.750432
Sample2	1144_19-20446-20874--1-ID=1144_19;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.464	2.9283154
Sample2	1144_21-21501-22586--1-ID=1144_21;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.528	4.0608974
Sample2	1144_22-22650-23732--1-ID=1144_22;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.510	4.86388
Sample2	1145_1-3-809--1-ID=1145_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.668	1.4185692
Sample2	1145_2-998-1945-1-ID=1145_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.655	2.4661653
Sample2	1146_3-1317-2051-1-ID=1146_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.592	1.2735043
Sample2	1148_3-4506-5069--1-ID=1148_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.489	0.7246377
Sample2	1152_1-2-961--1-ID=1152_1;partial=10;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.696	0.75555557
Sample2	1152_2-1134-2009--1-ID=1152_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.647	0.92699724
Sample2	1154_2-203-862--1-ID=1154_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.523	2.6607842
Sample2	1155_8-6474-7727--1-ID=1155_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.726	1.0471015
Sample2	1156_2-199-2193--1-ID=1156_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.572	0.9756098
Sample2	1156_3-2343-2501--1-ID=1156_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.585	1.4444444
Sample2	1162_2-705-1019-1-ID=1162_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.568	0.8121212
Sample2	1164_5-6706-8148--1-ID=1164_5;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.669	0.99226606
Sample2	1170_2-1565-2077--1-ID=1170_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.706	0.96694213
Sample2	1170_4-3102-3521-1-ID=1170_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.733	1.1111112
Sample2	1172_1-1-711--1-ID=1172_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.712	0.6238859
Sample2	1179_1-2-658--1-ID=1179_1;partial=10;start_type=GTG;rbs_motif=AACAA;rbs_spacer=13bp;gc_cont=0.580	1.688363
Sample2	1179_4-2338-2997-1-ID=1179_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.518	1.345098
Sample2	1179_5-3196-4521-1-ID=1179_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.545	0.83843535
Sample2	1179_7-7314-7712-1-ID=1179_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.501	2.5060241
Sample2	1179_8-7709-8719-1-ID=1179_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.531	1.0034844
Sample2	1179_11-10073-10366-1-ID=1179_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.486	0.8819444
Sample2	1179_16-18279-19208--1-ID=1179_16;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.559	0.775641
Sample2	1179_17-19315-22932-1-ID=1179_17;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.570	0.60553634
Sample2	1179_18-22949-25675--1-ID=1179_18;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.546	0.5820722
Sample2	1184_2-1778-2260-1-ID=1184_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.373	0.7627628
Sample2	1184_9-5688-5894-1-ID=1184_9;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.430	1
Sample2	1186_1-62-847--1-ID=1186_1;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.630	19.845911
Sample2	1186_2-857-1270--1-ID=1186_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.643	13.996212
Sample2	1189_3-1380-2669-1-ID=1189_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.383	0.5263158
Sample2	1189_4-2791-3516-1-ID=1189_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.421	0.6128472
Sample2	1204_1-111-917--1-ID=1204_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.675	3.1415524
